created_at,request_time,request_type,team_name,status,settlement_status,name,email,amount,currency_code,title,"accounting system code","image url"
"2022-05-07 14:16:56","2022-05-07 08:00:00",reimbursement,"BEL DEL",pending,pending,admin,admin@bd.com,100.00,SGD,"Default Message",433,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-07/62760ed038958/biht2zbsw7arbw1lrnqswt3iwhhfips4.jpg
"2022-05-07 13:54:13","2022-05-07 08:00:00",reimbursement,"BEL DEL",pending,pending,admin,admin@bd.com,100.00,SGD,"Default Message",433,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-07/6276097f9f46f/qe80m0sdq4e4qfrmv5vfgvv60qi92wk3.jpg
"2022-05-07 13:21:44","2022-05-07 08:00:00",reimbursement,"BEL DEL",pending,pending,admin,admin@bd.com,100.00,SGD,"Default Message",433,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-07/627601e2af607/421zc2f6enngajc1i3g5twid3kh54g4d.jpg
"2022-05-07 13:17:05","2022-05-07 08:00:00",reimbursement,"BEL DEL",pending,pending,admin,admin@bd.com,100.00,SGD,"Default Message",433,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-07/627600a9223e8/t7isud3u1ct6h7ildydvkakq1q1fuh2c.jpg
"2022-05-07 12:50:50","2022-05-07 08:00:00",reimbursement,"BEL DEL",pending,pending,admin,admin@bd.com,100.00,SGD,"Default Message",433,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-07/6275faa54a418/r5trwn52jeyzfs6deke32aho7cgudqnq.jpg
"2022-05-07 12:43:50","2022-05-07 08:00:00",reimbursement,"Team Sam",pending,pending,admin,admin@bd.com,100.00,SGD,hbh,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-07/6275f8ffefca4/g1xxveod6m4ghoqeg6z0gwpud5ydd1r1.jpg
"2022-05-07 12:41:28","2022-05-07 08:00:00",reimbursement,"BEL DEL",pending,pending,admin,admin@bd.com,1002.00,SGD,"Default Message",429,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-07/6275f78f017be/yf68gyxo7xji5gro7sdbbig4zied0hj4.jpg
"2022-05-06 19:24:17","2022-05-06 08:00:00",reimbursement,"BEL DEL",pending,pending,admin,admin@bd.com,80.00,SGD," ",408,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-06/6275055f44c51/ovb3m9ek8zphuba0izuqnrv23kinx8ro.pdf
"2022-05-05 19:35:29","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,394.00,SGD,test1719,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/6273b67dd8623/hrnzngfvjn90w5ptsme2m9ssyrxsicrn.pdf
"2022-05-05 19:35:28","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,3293.00,SGD,test5571,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/6273b67d4dd89/4hsquggvj8n5s5sjealeflemdz0apkg9.pdf
"2022-05-05 19:32:38","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,1523.00,SGD,test3556,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/6273b5d33643d/p5xpfkb2nbgg3yonwauqrpn6hoyc629y.pdf
"2022-05-05 19:32:37","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,988.00,SGD,test7859,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/6273b5d263bba/ql3zbh65mrhbff2irwjxc7033pzstl4o.pdf
"2022-05-05 19:30:02","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,9066.00,SGD,test5764,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/6273b536e5259/s30qtgygmogryjd5wyd6a9g1270jwzge.pdf
"2022-05-05 19:30:01","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,687.00,SGD,test4048,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/6273b536242b6/f6rpxz4k07ozzmyihhltkkmvvb9z6yrg.pdf
"2022-05-05 17:00:24","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,709.00,SGD,test5434,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62739224bb899/bx0j9pu8jkerngs8ys0unsb88kzgaply.pdf
"2022-05-05 17:00:24","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,6019.00,SGD,test8400,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62739224c9772/mo3lyepz0vara27sqkpb23vw9j2ybr8w.pdf
"2022-05-05 16:55:25","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,946.00,SGD,test9493,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627390f9cdede/rji9n6ojbnn8uh6b6rdnl0h1ty6ek3yo.pdf
"2022-05-05 16:55:25","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,9104.00,SGD,test9509,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627390fa2dc6a/besrnw7fcx6y5xap0r6p2a4m9uy6k265.pdf
"2022-05-05 16:53:47","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,159.00,SGD,test1998,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62739098007f5/1r11w597s4jb6434wh3ygzhi5ox4jubl.pdf
"2022-05-05 16:52:26","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,502.00,SGD,test5906,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627390476effe/g5vdjv3gvi0re83osbylwry1kdtv0af7.pdf
"2022-05-05 16:51:00","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,488.00,SGD,test2525,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62738ff17cfe9/u7s0jjjxht2l4yl2t6zyh2t79nmp27qk.pdf
"2022-05-05 16:48:51","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,770.00,SGD,test3396,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62738f6f8ec83/1ltrn0uo2tmwpzc8e24g9r83rx2qwnl8.pdf
"2022-05-05 16:47:09","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,552.00,SGD,test7167,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62738f0a62cdd/d3m5vvokps76f0twf25p1bfurqvvf1c6.pdf
"2022-05-05 16:42:24","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,366.00,SGD,test9284,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62738ded0b2bd/rltu3utyprdmairj9c149eh9ktlza48h.pdf
"2022-05-05 15:25:11","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,253.00,SGD,test6279,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62737bd4d5e81/6bywx10296ial4hes5uds9966v2w6ccy.pdf
"2022-05-05 15:19:43","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,42.00,SGD,test5440,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62737a8c3bf5d/uco7e6w8lq6pziwb8er9vamlq8q0zg41.pdf
"2022-05-05 15:16:47","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,82.00,SGD,test7216,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627379dc3b82f/clh1ivh53qrarqfv64keagq5k5nhyrto.pdf
"2022-05-05 15:12:03","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,739.00,SGD,test1628,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627378c03b0b6/ywf4hsq46tsu953aobqoei5a6bv9l3my.pdf
"2022-05-05 15:11:25","2022-05-05 15:11:25",invoice,Marketing,waiting_approval,waiting_approval,admin,admin@bd.com,130.91,SGD,,433,
"2022-05-05 15:10:44","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,952.00,SGD,test7865,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/6273787168587/jib626otf41c7r5migixzlq4tjesyu2j.pdf
"2022-05-05 15:07:36","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,8.00,SGD,test2369,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627377b4e4084/3j1imsuei1sh3yytygiqgpwhlgdoh2gl.pdf
"2022-05-05 15:05:15","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,615.00,SGD,test3399,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627377287cd2d/1wetn0dg0c04fojcsjweb3x78vdwv48g.pdf
"2022-05-05 15:03:52","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,779.00,SGD,test320,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627376d5c689a/rww8azijw5yl418jopt5twjqodu93d79.pdf
"2022-05-05 15:02:36","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,9.00,SGD,test7856,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627376898e492/qq4pc7yjms9ur1rn2wselbckbtgixu28.pdf
"2022-05-05 15:01:23","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,633.00,SGD,test6326,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627376403122b/xbcligfhoectntm1h0c8yzrof8uyuxhl.pdf
"2022-05-05 14:59:37","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,424.00,SGD,test116,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627375d6aa4a6/ckgi2udny9n5rgkj1rxr9lr4z2r6i5nk.pdf
"2022-05-05 14:58:17","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,113.00,SGD,test6271,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62737585dd62d/1adgn7knon7dttyh550qij54hzxcgmj9.pdf
"2022-05-05 14:49:16","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,914.00,SGD,test1707,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627373694bcb7/fr6zqyop5vletfg0v4djfxempw2h9gey.pdf
"2022-05-05 14:47:00","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,292.00,SGD,test5708,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627372e0c51c2/gw4eu823guj7diyk1rgcngu34c1a2z8j.pdf
"2022-05-05 14:45:26","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,153.00,SGD,test8840,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62737282b6ddb/wc2jx22fnqy9iwwsrq8w3no8lilbrjdm.pdf
"2022-05-05 14:42:34","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,7551.00,SGD,test6189,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627371d763eda/1ldwpzk9ethnch9o9kn5i09lie62i6c2.pdf
"2022-05-05 14:41:26","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,9102.00,SGD,test4716,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627371936d511/yv2cwsxk7sredp9742raf1hm7a8mdj5r.pdf
"2022-05-05 14:40:09","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,9756.00,SGD,test8331,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62737145b974e/v84pdnxlvro49ciazyxh7jqj29f8okbt.pdf
"2022-05-05 14:38:16","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,3554.00,SGD,test6300,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627370d53682b/zten4xjduo4c2ys8u0qb114v44c6ivl5.pdf
"2022-05-05 14:36:44","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,5538.00,SGD,test4883,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627370799af43/zdkjdrlssgep26ofua724gnosc8k4sof.pdf
"2022-05-05 14:35:52","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,59.00,SGD,test6140,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62737044be7ac/dfh2asne6uhqleahlygjm4zly04nfp48.pdf
"2022-05-05 14:34:56","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,5307.00,SGD,test3705,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/6273700d079ac/1ifag4xlxmh4g5b1fkjvrdqghmvpdbyl.pdf
"2022-05-05 14:33:41","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,5350.00,SGD,test9215,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62736fc293fba/ur3hb92ml1eeeskndvzl31r308uw9lgf.pdf
"2022-05-05 14:32:16","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,8550.00,SGD,test6750,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62736f6d2d1c0/7sdt593sl7aa4js0mha04j7qewu866nj.pdf
"2022-05-05 14:30:54","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,6633.00,SGD,test8235,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62736f1ad9e95/28a5hvqupfvlwuuw1m7sd9hbf1i1041c.pdf
"2022-05-05 14:28:24","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,9968.00,SGD,test4020,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62736e854b6c1/0qedvgq78dhi09xyh1jeex9pmwyo2qm5.pdf
"2022-05-05 14:15:32","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,3318.00,SGD,test4487,,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62736b80d6f46/51uqm66ewr135vpegom931zr8su655uh.pdf
"2022-05-05 14:11:09","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,4755.00,SGD,"test message 8924",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62736a7a351b9/wv0z480kklihkfkm2nv8ogmvtjks79nx.pdf
"2022-05-05 14:10:13","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,2103.00,SGD,"test message 5614",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62736a427547c/gh0vwbd9phxz7tasam3pqx6xbhgwl60o.pdf
"2022-05-05 14:09:08","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,7078.00,SGD,"test message 7451",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62736a01836d1/kprr5n295suy4m6du9wh63p0e7ck06jo.pdf
"2022-05-05 14:08:11","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,9502.00,SGD,"test message 1033",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627369c81f1d5/q2i9n4wxaibtb6h4voxtmddreao45b0a.pdf
"2022-05-05 14:06:24","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,8705.00,SGD,"test message 9468",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/6273695d4c5d4/01mx2i31u1i2y6z4571zz7o8c7mo8nwe.pdf
"2022-05-05 14:05:07","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,716.00,SGD,"test message 5654",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/6273690fa3501/ygqhqwz35fwbthdpwvsboaeqbqpv3oro.pdf
"2022-05-05 14:03:31","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,9375.00,SGD,"test message 4746",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627368b0888b8/tpn69rvuh6twmxfd6f7ozdx0e8obys5v.pdf
"2022-05-05 14:01:59","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,6007.00,SGD,"test message 5261",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627368549afec/16b2czq7ig576hool1vmtf4kg5jg4unj.pdf
"2022-05-05 14:00:23","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,6633.00,SGD,"test message 9242",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627367f485841/i1j2z92ajwa78xqpi3aruhqi04nk1fb3.pdf
"2022-05-05 13:59:17","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,3408.00,SGD,"test message 4207",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627367b23d1fc/mkhd47spijsorzrtbn9n32dxfc9c04y1.pdf
"2022-05-05 13:57:37","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,6177.00,SGD,"test message 7041",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/6273674e2cda9/16dna2mu8pl7fk5crox11kdqbh48zqxg.pdf
"2022-05-05 13:54:27","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,3922.00,SGD,"test message 2054",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/6273669045cb1/pnmtwy0kb9wyzu6w0echtag8j5imz2vh.pdf
"2022-05-05 13:50:43","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,4636.00,SGD,"test message 4852",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627365b02b7f7/2q8rcw8in0uk0dlvoj6hu3ky4wde285e.pdf
"2022-05-05 13:49:21","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,8452.00,SGD,"test message 8339",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/6273655e0aa0a/vu3zuj8idooa8m5gl1dx8ksoe5kw052m.pdf
"2022-05-05 13:47:29","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,7528.00,SGD,"test message 2720",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627364edd806c/hiqsxhxt4ac2fsmgwuc1yx1gwtud256y.pdf
"2022-05-05 13:45:47","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,7345.00,SGD,"test message 9195",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62736487c53e8/ovtbf88jngphk3w3fdy6y71qngtamzil.pdf
"2022-05-05 13:44:46","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,3089.00,SGD,"test message 2795",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/6273644b1efea/98kch543kdjoypfwbue8vsls0zenmx1f.pdf
"2022-05-05 13:39:58","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,9783.00,SGD,"test message 3358",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/6273632b69110/y99u4i6950v3c1oq70s13lqqvrq1763o.pdf
"2022-05-05 13:37:55","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,1705.00,SGD,"test message 8508",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627362b05bb0e/346w0dswhk84rg90u4ckfgo7bc1w6f2s.pdf
"2022-05-05 13:35:34","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,8954.00,SGD,"test message 9820",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62736222bf763/3by0cnhvj11xt344x3ht8bikk3hirxxn.pdf
"2022-05-05 13:33:53","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,5324.00,SGD,"test message 4999",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/627361be37a31/eiuqwbtvlqkljhwragm9fvzoeyf9p3oz.pdf
"2022-05-05 13:11:13","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,8436.00,SGD,"test message 6381",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62735c6e2aba2/111t6ccbdh7p937xgf2vbre6c3yht0yu.pdf
"2022-05-05 13:09:59","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,9658.00,SGD,"test message 7056",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62735c246fd83/oxhoqmvewlzox0o10ea46zfhkn2s5v2j.pdf
"2022-05-05 13:08:46","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,9960.00,SGD,"test message 5382",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62735bdb0857c/qw8y2o80yqlnqz9kv6e0iweywuzddytq.pdf
"2022-05-05 13:07:24","2022-05-05 08:00:00",reimbursement,"BEL DEL",approved,pending,admin,admin@bd.com,4974.00,SGD,"test message 1858",,https://spenmo-staging-monolith.s3-ap-southeast-1.amazonaws.com/receipts/60519c749e504/2022-05-05/62735b8915b91/fuvn1gnk382joqaq1p4hk4dru17zx0vu.pdf
